,g2acck,g2acck_conv,g2avrtk,g2avrtk_conv,g2sdrtk,g2sdrtk_conv,wmacck,wmacck_conv,wmrtk,wmrtk_conv,wmsdk,wmsdk_conv
1000,88.095238,0.88095238,165.470085,0.165470085,154.276821,0.023801337,95.238095,0.95238095,466.9,0.4669,165.047098,0.027240545
1001,,0,,0,,0,,0,,0,,0
1002,97.619048,0.97619048,315.475806,0.315475806,110.715519,0.012257926,98.412698,0.98412698,533.818182,0.533818182,109.959827,0.012091164
1003,98.214286,0.98214286,330.072,0.330072,69.009721,0.004762342,63.492063,0.63492063,530.916667,0.530916667,125.170036,0.015667538
1004,97.02381,0.9702381,308.712,0.308712,105.155478,0.011057675,93.650794,0.93650794,567.416667,0.567416667,302.650851,0.091597538
1005,94.047619,0.94047619,341.458333,0.341458333,139.626567,0.019495578,100,1,599.25,0.59925,137.141682,0.018807841
1006,96.428571,0.96428571,316.126984,0.316126984,96.076135,0.009230624,98.412698,0.98412698,530.75,0.53075,186.024009,0.034604932
1007,96.428571,0.96428571,349.532258,0.349532258,107.24036,0.011500495,82.539683,0.82539683,753.444444,0.753444444,351.733603,0.123716527
1008,92.261905,0.92261905,267.04065,0.26704065,143.698649,0.020649302,98.412698,0.98412698,665.909091,0.665909091,309.966596,0.096079291
1009,95.833333,0.95833333,315.008065,0.315008065,59.259865,0.003511732,93.650794,0.93650794,583.454545,0.583454545,127.703848,0.016308273
1010,96.428571,0.96428571,277.825397,0.277825397,51.121202,0.002613377,100,1,528.666667,0.528666667,173.966211,0.030264243
1011,,0,,0,,0,,0,,0,,0
1012,98.809524,0.98809524,379.531746,0.379531746,74.827555,0.005599163,100,1,661.5,0.6615,187.159388,0.035028637
1013,98.809524,0.98809524,399.809524,0.399809524,91.921594,0.008449579,95.238095,0.95238095,573,0.573,271.531214,0.0737292
1014,91.071429,0.91071429,387.966942,0.387966942,220.064533,0.048428399,98.412698,0.98412698,612.833333,0.612833333,209.981312,0.044092151
1015,98.809524,0.98809524,354.873016,0.354873016,59.398314,0.00352816,98.412698,0.98412698,535.363636,0.535363636,108.563597,0.011786055
1016,97.619048,0.97619048,308.484127,0.308484127,74.83654,0.005600508,92.063492,0.92063492,590.8,0.5908,186.161101,0.034655956
1017,95.833333,0.95833333,341.769841,0.341769841,90.062926,0.008111331,84.126984,0.84126984,708.4,0.7084,195.280539,0.038134489
1018,95.833333,0.95833333,296.64,0.29664,65.146535,0.004244071,98.412698,0.98412698,472.5,0.4725,155.339803,0.024130454
1019,97.619048,0.97619048,319.103175,0.319103175,58.991095,0.003479949,98.412698,0.98412698,423.636364,0.423636364,81.502482,0.006642655
1020,98.214286,0.98214286,302.095238,0.302095238,66.697698,0.004448583,100,1,795.75,0.79575,217.217162,0.047183295
1021,100,1,309.936508,0.309936508,44.720777,0.001999948,100,1,583.166667,0.583166667,264.797979,0.07011797
1022,97.619048,0.97619048,349.484127,0.349484127,61.34111,0.003762732,100,1,438.833333,0.438833333,41.415485,0.001715242
1023,96.428571,0.96428571,316.504,0.316504,82.381746,0.006786752,98.412698,0.98412698,608.272727,0.608272727,144.238754,0.020804818
1024,94.047619,0.94047619,291.253968,0.291253968,116.018132,0.013460207,93.650794,0.93650794,509.181818,0.509181818,125.383267,0.015720964
1025,94.642857,0.94642857,304.31746,0.30431746,58.963535,0.003476698,98.412698,0.98412698,518,0.518,137.109777,0.018799091
1026,97.619048,0.97619048,305.896825,0.305896825,79.629224,0.006340813,100,1,362,0.362,41.538591,0.001725455
1027,87.5,0.875,272.087719,0.272087719,221.662566,0.049134293,88.888889,0.88888889,731.5,0.7315,184.365127,0.0339905
1028,97.619048,0.97619048,383.992,0.383992,124.509197,0.01550254,100,1,592.083333,0.592083333,267.61691,0.071618811
1029,99.404762,0.99404762,314.436508,0.314436508,75.387054,0.005683208,100,1,572.5,0.5725,177.193525,0.031397545
1030,89.285714,0.89285714,291.220339,0.291220339,243.86735,0.059471284,95.238095,0.95238095,475.636364,0.475636364,130.535262,0.017039455
1031,94.047619,0.94047619,279.571429,0.279571429,50.471287,0.002547351,93.650794,0.93650794,377.333333,0.377333333,51.9166,0.002695333
1032,99.404762,0.99404762,356.269841,0.356269841,62.90417,0.003956935,96.825397,0.96825397,542.454545,0.542454545,85.231876,0.007264473
1033,97.02381,0.9702381,318.144,0.318144,57.499608,0.003306205,100,1,597.75,0.59775,112.016334,0.012547659
